1046041,-1
2006705,-1
1046014,3
1046087,2
1046088,8
1046071,4
1044283,-2
1026629,5
2008130,1
1046053,-2495
1015251,20
1046049,-6
1046084,7
1019164,4
1046043,-1
1046042,1
